ELTDEC_numero,ELTDEC_designation,FAM_code,FCT_numero,FCT_nature,FCT_designation,FCT_BE_resp,VAR_numero,VAR_type,VAR_argument_produit_1,VAR_argument_produit_2,VAR_prix_previ,VAR_masse_previ,SOL_numero,SOL_site_production,SOL_sce,SOL_appariement,ESO_numero,ESO_etat,ESO_num_appro,ESO_date_histo,ESO_num_PG,ESO_commonalite,ESO_commentaire,ESO_designation_PG,ESO_code_SH,ESO_fourn_pilote,ESO_type_concur,ESO_mas_prob,ESO_mas_recy,ESO_risque,ESO_ecart_mas1,ESO_ecart_mas2,ESO_potentiel,ESO_coef,ESO_design_dos_fct,ESO_BE_resp,ESO_indice_dos_fct,AFU_int_site,AFU_int_sce,AFU_int_validite,AFU_ext_site,AFU_ext_sce,AFU_ext_validite,ECO_statut,ECO_sol_ext,ECO_parallel_set_cod,ECO_commentaire,PIE_numero,PIE_designation,PIE_type,PIE_BE_resp,PIE_sce_gest,PIE_sce_colead,PIE_ldr_conception,PIE_Nis_pie_numero,PIE_unite,AFF_POI_site,AFF_POI_sce,AFF_POI_validite,AFF_POE_site,AFF_POE_sce,AFF_POE_validite,AFF_uti_SIGNE,AFF_uti_G2B,PIE_cod_RSE,PIE_vital_part,PIE_code_nature,PIE_code_techno,PIE_sct_ach,PIE_fournisseur,PIE_cod_fab,PIE_source,PIE_gest_MDS,PIE_prix_std,PIE_prix_hors_amort,PIE_inducteur1,PIE_inducteur2,PIE_creation_comment,PIE_gest_PPU,PIE_maj_PPU,PIEIND_indice,PIEIND_statut,PIEIND_Dernier_indice,PIEIND_Dernier_statut,PIEIND_marquage_pays,PIEIND_masse,PIEIND_type_masse,PIEIND_nuance_protection,PIEIND_epaisseur,PIEIND_typologie,DOCTECH_numero,DOCTECH_BE_resp,DOCTECH_type,DOCTECH_indice,DOCTECH_indice_mineur,DOCTECH_flag_nis
63,SIEGES,X79,F10601---,Fonction,SIEGE 2EME RANGEE,Renault,BJ,Projet,H79 PH2 MERCOSUR E0 E1 2ATRPH ISOFIX,,,,1,UAS,0RDBA,,1,Valide," 	 ",03/02/2017,F10601/AD,,,COUSSIN COMPLET DE SIEGE 2EME RNG,,,Couleur,,,,,,,1,,,,,,,EXT,0RDBA,Officielle,BE,,,," 	 883006889R",ASSISE AR,PIE,Renault,0RDBA,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0RDBA,Officielle,EXT,,RS-,,N,YBR,220,,MC,,Oui,,,Non définie,Non définie,Initialisation par PDP,,,--L,BE,--L,BE,,4.5,Pesée pièce série,,,Plan et Num 3D obligatoires,2D0016922P,Renault,Plan,---,3,
63,SIEGES,X79,F10601---,Fonction,SIEGE 2EME RANGEE,Renault,BJ,Projet,H79 PH2 MERCOSUR E0 E1 2ATRPH ISOFIX,,,,1,UAS,0RDBA,,2,Valide," 	 ",03/02/2017,F10601/AE,,,DOSSIER COMPLET DE SIEGE 2EME RANGEE,,,Couleur,,,,,,,1,,,,,,,EXT,0RDBA,Officielle,BE,,,," 	 886002397R",DOSSIER AR 1/1,PIE,Renault,0RDBA,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0RDBA,Officielle,EXT,,RS-,,N,YBR,,,L1,,Oui,,,Design - Montée en Gamme - Teintes,Version dérivée ou série limitée,,,,--A,BE,--A,BE,,10.5,Pesée pièce série,,,Plan et Num 3D obligatoires,2D0016923P,Renault,Plan,--A,3,
63,SIEGES,X79,F10601---,Fonction,SIEGE 2EME RANGEE,Renault,BM,Projet,H79 PH2 E2 DRA + CUIR SYNTHETIQUE ISOFIX,,,,1,UAS,0RDBA,,2,Valide," 	 ",17/11/2017,F10601/AE,,,DOSSIER COMPLET DE SIEGE 2EME RANGEE,,,Couleur,,,,,,,1,,,,,,,EXT,0RDBA,Officielle,BE,,,," 	 886004698R",DOSSIER AR 1/3 2/3,PIE,Renault,0RDBA,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0RDBA,Officielle,EXT,,RS-,,N,YBR,,,GH,,Oui,,,Design - Montée en Gamme - Teintes,Version dérivée ou série limitée,,,,--A,BE,--A,BE,,12.631,Pesée pièce série,,,Plan et Num 3D obligatoires,2D0023924P,Renault,Plan,---,5,
63,SIEGES,X79,F10601---,Fonction,SIEGE 2EME RANGEE,Renault,BO,Projet,U79 3AT ISOFIX,,,,2,UAS,0RDBA,,2,Valide," 	 ",16/02/2018,F10601/AE,,,DOSSIER COMPLET DE SIEGE 2EME RANGEE,,,Couleur,,,,,,,1,,,,,,,EXT,0RDBA,Officielle,BE,,,," 	 886006483R",DOSSIER AR 1/1,PIE,Renault,0RDBA,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0RDBA,Officielle,EXT,,R--,,N,YBR,,,G0,,Oui,,,Inducteurs Spécifiques,Evolution du process,,,,--C,BE,--C,BE,,9.72,Pesée pièce série,,,Plan et Num 3D obligatoires,2D0008367P,Renault,Plan,--C,9,
63,SIEGES,X79,F10601---,Fonction,SIEGE 2EME RANGEE,Renault,BQ,Projet,H79 PH3 E1,,,,1,CHN,0INDE,,1,Valide," 	 ",17/04/2018,F10601/AI,,,SIEGE 2EME RNG EQP,,,Fournisseur,,,,,,,1,,,,,,,EXT,0INDE,Officielle,BE,,,," 	 880008199R",SIEGE AR COMPLET,PIE,Renault,0INDE,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0INDE,Officielle,EXT,,RS-,,-,,,,DM,,Oui,,,Design - Montée en Gamme - Teintes,Montée en gamme / Nouvelle teinte,,,,---,BE,---,BE,,18,Pesée pièce série,,,Plan et Num 3D obligatoires,2D0029728P,Renault,Plan,---,3,
63,SIEGES,X79,F10601---,Fonction,SIEGE 2EME RANGEE,Renault,BT,Projet," H79/ENPB01/PRUPTI/E0,E1/2ATRPH/FBANAR",,,,4,ORU,0INDE,,4,Valide," 	 ",12/07/2019,F10601/BR,,,GARNITURE DE COUSSIN SIEGE 2EME RNG,,,Fournisseur,,,,,,,1,,,,ORU,0INDE,Officielle,,,,BE,,,," 	 883202509R",COIFFE COUSSIN SIEGE AR,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0M000,Officielle,ORU,,R--,,-,,,MARTUR AUTO. SEATING AND INT,1F,,Oui,,,Inducteurs Spécifiques,Raison Eco / LUP ECO,,,,---,BE,---,BE,,0.595,Calculée,,,Plan de définition obligatoire,2D0030760P,Renault,Plan,---,1,
63,SIEGES,X79,F10601---,Fonction,SIEGE 2EME RANGEE,Renault,BT,Projet," H79/ENPB01/PRUPTI/E0,E1/2ATRPH/FBANAR",,,,4,ORU,0INDE,,25,Valide," 	 ",12/07/2019,F10601/BP,,,GARNITURE DE DOSSIER D SIEGE 2EME RNG,,,Fournisseur,,,,,,,1,,,,ORU,0INDE,Officielle,,,,BE,,,," 	 886207211R",COIFFE DOSSIER SIEGE AR 1/3,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0M000,Officielle,ORU,,R--,,-,,,MARTUR AUTO. SEATING AND INT,FU,,Oui,,,Inducteurs Spécifiques,Raison Eco / LUP ECO,,,,---,BE,---,BE,,0.375,Calculée,,,Plan de définition obligatoire,2D0030757P,Renault,Plan,---,1,
63,SIEGES,X79,F10601---,Fonction,SIEGE 2EME RANGEE,Renault,BT,Projet," H79/ENPB01/PRUPTI/E0,E1/2ATRPH/FBANAR",,,,4,ORU,0INDE,,26,Valide," 	 ",12/07/2019,F10601/BQ,,,GARNITURE DE DOSSIER G SIEGE 2EME RNG,,,Fournisseur,,,,,,,1,,,,ORU,0INDE,Officielle,,,,BE,,,," 	 886204082R",COIFFE DOSSIER SIEGE AR 2/3,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0M000,Officielle,ORU,,R--,,-,,,MARTUR AUTO. SEATING AND INT,PB,,Oui,,,Inducteurs Spécifiques,Raison Eco / LUP ECO,,,,---,BE,---,BE,,0.585,Calculée,,,Plan de définition obligatoire,2D0030763P,Renault,Plan,---,1,
63,SIEGES,X79,F10601---,Fonction,SIEGE 2EME RANGEE,Renault,BU,Projet,H79/ENPB01/PRUPTI/E1/3ATRPH/FBANAR,,,,4,ORU,0INDE,,26,Valide," 	 ",12/07/2019,F10601/BQ,,,GARNITURE DE DOSSIER G SIEGE 2EME RNG,,,Fournisseur,,,,,,,1,,,,ORU,0INDE,Officielle,,,,BE,,,," 	 886207489R",COIFFE DOSSIER SIEGE AR 2/3,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0M000,Officielle,ORU,,R--,,-,,,MARTUR AUTO. SEATING AND INT,46,,Oui,,,Inducteurs Spécifiques,Raison Eco / LUP ECO,,,,---,BE,---,BE,,0.585,Calculée,,,Plan de définition obligatoire,2D0030764P,Renault,Plan,---,1,
63,SIEGES,X79,F10601---,Fonction,SIEGE 2EME RANGEE,Renault,BZ,Projet,H79 RUSSIA LE19,,,,2,ORU,0M000,,4,Valide," 	 ",26/06/2018,F10601/BR,,,GARNITURE DE COUSSIN SIEGE 2EME RNG,,,Fournisseur,,,,,,,1,,,,ORU,0M000,Officielle,,,,BE,,,," 	 883200953R",COIFFE COUSSIN SIEGE AR,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0M000,Officielle,ORU,,R--,,-,,,MARTUR AUTO. SEATING AND INT,7V,,Oui,,,Industrialisation - Capacitaire et Sourcings,Changement de fournisseur,,,,---,BE,---,BE,,0.4,Calculée,,,Plan de définition obligatoire,2D0032548P,Renault,Plan,---,1,
63,SIEGES,X79,F10601---,Fonction,SIEGE 2EME RANGEE,Renault,BZ,Projet,H79 RUSSIA LE19,,,,2,ORU,0M000,,26,Valide," 	 ",26/06/2018,F10601/BQ,,,GARNITURE DE DOSSIER G SIEGE 2EME RNG,,,Fournisseur,,,,,,,1,,,,ORU,0M000,Officielle,,,,BE,,,," 	 886201169R",COIFFE DOSSIER SIEGE AR 2/3,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0M000,Officielle,ORU,,RS-,,-,,,MARTUR AUTO. SEATING AND INT,ZM,,Oui,,,Industrialisation - Capacitaire et Sourcings,Changement de fournisseur,,,,---,BE,---,BE,,0.6,Calculée,,,Plan de définition obligatoire,2D0032538P,Renault,Plan,---,1,
63,SIEGES,X79,F10601---,Fonction,SIEGE 2EME RANGEE,Renault,BZ,Projet,H79 RUSSIA LE19,,,,2,ORU,0M000,,31,Valide," 	 ",26/06/2018,F10601/AA,,,APPUI TETE DE SIEGE CENTRAL 2EME RANGEE,,,Fournisseur,,,,,,,1,,,,ORU,0M000,Officielle,,,,BE,,,," 	 864600671R",APPUI TETE SIEGE CTL,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0M000,Officielle,ORU,,RQ-,,-,,,MARTUR AUTO. SEATING AND INT,4N,,Oui,,,Industrialisation - Capacitaire et Sourcings,Nouvelle industrialisation / Intégration locale,,,,---,BE,---,BE,,0.67,Calculée,,,Plan et Num 3D obligatoires,2D0032636P,Renault,Plan,---,1,
63,SIEGES,X79,F10601---,Fonction,SIEGE 2EME RANGEE,Renault,BZ,Projet,H79 RUSSIA LE19,,,,2,ORU,0M000,,32,Valide," 	 ",26/06/2018,F10601/AO,,,APPUI TETE DE SIEGE 2EME RANGEE,,,Fournisseur,,,,,,,2,,,,ORU,0M000,Officielle,,,,BE,,,," 	 864005775R",APPUI-TETE ASS,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0M000,Officielle,ORU,,RS-,,*,,,MARTUR AUTO. SEATING AND INT,GE,,Non,,,Industrialisation - Capacitaire et Sourcings,Nouvelle industrialisation / Intégration locale,,,,---,BE,---,BE,,0.455,Calculée,,,Plan et Num 3D obligatoires,2D0032641P,Renault,Plan,---,1,
63,SIEGES,X79,F16192---,Fonction,APPUI-TETE 1ERE RNG,Renault,27,Projet,SL2017 /DRA/ENPA01.,,,,1,,0M000,,1,Valide," 	 ",17/05/2016,F16192/AA,,,APPUI-TETE G 1ERE RANGEE,,,Fournisseur,,,,,,,1,,,,,,,EXT,0M000,Officielle,BE,,,," 	 864007229R",APPUI-TETE AV REGLABLE,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0M000,Officielle,EXT,,RQ-,,-,,,TREVES TEXTILES SEATS COMP.S,B0,,Oui,,,Design - Montée en Gamme - Teintes,Nouvelle famille véhicule (hors Standardisation),,,,---,BE,---,BE,,0.91,Calculée,,,Plan et Num 3D obligatoires,864004380R,Renault,Plan,--C,1,Non partagé
63,SIEGES,X79,F16192---,Fonction,APPUI-TETE 1ERE RNG,Renault,34,Projet,H79 PH2 GCC RUSSIE,,,,2,,0M000,,1,Valide," 	 ",09/12/2016,F16192/AA,,,APPUI-TETE G 1ERE RANGEE,,,Fournisseur,,,,,,,1,,,,ORU,0M000,Officielle,,,,BE,,,," 	 864009258R",APPUI-TETE AV,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0M000,Officielle,ORU,,RQ-,,-,,,TREVES - ISKOSH LLC,M1,,Oui,,,Industrialisation - Capacitaire et Sourcings,Changement de fournisseur,,,,---,BE,---,BE,,0.594,Calculée,,,Plan et Num 3D obligatoires,864005994R,Renault,Plan,--B,4,
63,SIEGES,X79,F16192---,Fonction,APPUI-TETE 1ERE RNG,Renault,39,Projet,H79 ENPB01 SLAD3,,,,1,,0M000,,1,Valide," 	 ",31/05/2018,F16192/AA,,,APPUI-TETE G 1ERE RANGEE,,,Fournisseur,,,,,,,1,,,,ORU,0M000,Officielle,,,,BE,,,," 	 864006876R",APPUI-TETE AV,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0M000,Officielle,ORU,,RS-,,-,,,TREVES - ISKOSH LLC,Z2,,Oui,,,Industrialisation - Capacitaire et Sourcings,Changement de fournisseur,,,,---,BE,---,BE,,0.611,Calculée,,,Plan et Num 3D obligatoires,2D0031436P,Renault,Plan,---,2,
63,SIEGES,X79,F16193---,Fonction,APPUI-TETE 2EME RNG,Renault,21,Projet,GCC RUSSIA - H79/E1/DRA/2ATRPH/ENPB01/TLRP50,,,,1,,0M000,,1,Valide," 	 ",13/10/2016,F16193/AA,,,APPUI-TETE G 2EME RANGEE,9401.9,,Fournisseur,,,,,,,1,,,,ORU,0M000,Officielle,,,,BE,,,," 	 864006392R",APPUI-TETE ASS,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0M000,Officielle,ORU,,RQ-,,*,,,MARTUR AUTO. SEATING AND INT,C6,,Non,,,Industrialisation - Capacitaire et Sourcings,Nouvelle industrialisation / Intégration locale,,,,---,BE,---,BE,,0.736,Calculée,,,Plan et Num 3D obligatoires,864007828R,Renault,Plan,--A,5,
63,SIEGES,X79,F16193---,Fonction,APPUI-TETE 2EME RNG,Renault,22,Projet,GCC RUSSIA - H79/E2/DRA/3ATRPH/ENPB01/TLRP50,,,,1,,0M000,,3,Valide," 	 ",13/10/2016,F16193/AC,,,APPUI-TETE CENTRAL 2EME RANGEE,,,Fournisseur,,,,,,,1,,,,ORU,0M000,Officielle,,,,BE,,,," 	 864603050R",APPUI TETE SIEGE CTL,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0M000,Officielle,ORU,,RQ-,,-,,,MARTUR AUTO. SEATING AND INT,SJ,,Oui,,,Industrialisation - Capacitaire et Sourcings,Nouvelle industrialisation / Intégration locale,,,,--A,BE,--A,BE,,1.062,Calculée,,,Plan et Num 3D obligatoires,864601024R,Renault,Plan,--A,5,
63,SIEGES,X79,F23208---,Fonction,STRUCTURE ADAPTATION ANCRAGE CEINTURE SECURITE 1ERE RNG,Renault,1,Projet," H79 PH2 RUSSIE E2, E2+",,,,1,,0M000,,1,Valide," 	 ",17/01/2014,F23208/AB,,,SUPPORT BOUCLE DE CEINTURE DE SECURITE G 1ERE RNG,,,Fournisseur,,,,,,,1,,,,ORU,0M000,Officielle,,,,BE,,,," 	 868684544R",PONTET FIX CEINTURE,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0M000,Officielle,ORU,,---,,-,,,FAURECIA AUTOMOTIVE DEVELOPM,XM,,Oui,,,Design - Montée en Gamme - Teintes,Version dérivée ou série limitée,,,,---,BE,---,BE,,0.199,Calculée,,,Plan de définition obligatoire,868684544R,Renault,Plan,---,1,Non partagé
63,SIEGES,X79,F10604---,Fonction,SIEGE G 1ERE RNG,Renault,98,Projet,H79 PH2 RUSSIE E2 SANS AIRBAG / TEXTILE / AVEC REGLAGE,,,,19,ORU,0M000,,11,Valide," 	 ",22/01/2019,F10604/AB,,,ARMATURE DE COUSSIN DE SIEGE G 1ERE RANGEE,9401.9,,Fournisseur,,,,,,,1,,,,ORU,0M000,Officielle,,,,BE,,,," 	 873511020R",ARMATURE COUSSIN AV G,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0M000,Officielle,ORU,,RS-,,-,,,FAURECIA AUTOMOTIVE DEVELOPM,KB,,Oui,,,Design - Montée en Gamme - Teintes,Nouvelle famille véhicule (hors Standardisation),,,,---,BE,---,BE,,5.6,Calculée,,,Plan et Num 3D obligatoires,873511020R,Renault,Plan,---,1,Non partagé
63,SIEGES,X79,F10604---,Fonction,SIEGE G 1ERE RNG,Renault,98,Projet,H79 PH2 RUSSIE E2 SANS AIRBAG / TEXTILE / AVEC REGLAGE,,,,19,ORU,0M000,,14,Valide," 	 ",22/01/2019,F10604/EA,,,POIGNEE CDE REHAUSSE SIEGE G 1ERE RNG,,,Fournisseur,,,,,,,1,,,,ORU,0M000,Officielle,,,,BE,,,," 	 873683000R",POIGNEE CDE REHAUSSE SIEGE G,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0M000,Officielle,ORU,,---,,-,,,FAURECIA AUTOMOTIVE DEVELOPM,FD,,Oui,,,Gestion Documentaire,Matière,,,,---,BE,---,BE,,0.02,Calculée,,,Plan de définition obligatoire,873683000R,Renault,Plan,---,1,Non partagé
63,SIEGES,X79,F10604---,Fonction,SIEGE G 1ERE RNG,Renault,98,Projet,H79 PH2 RUSSIE E2 SANS AIRBAG / TEXTILE / AVEC REGLAGE,,,,19,ORU,0M000,,22,Valide," 	 ",22/01/2019,F10604/BE,,,CARTER INT DE SIEGE G 1ERE RNG,9401.9,,Fournisseur,,,,,,,1,,,,ORU,0M000,Officielle,,,,BE,,,," 	 873816130R",CARTER INT ASSISE SIEGE G 1ERE RNG,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0M000,Officielle,ORU,,R--,,-,,,ZAO PES SKK,A8,,Oui,,,Gestion Documentaire,Matière,,,,---,BE,---,BE,,0.101,Calculée,,,Plan de définition obligatoire,873816130R,Renault,Plan,---,2,Non partagé
63,SIEGES,X79,F10604---,Fonction,SIEGE G 1ERE RNG,Renault,98,Projet,H79 PH2 RUSSIE E2 SANS AIRBAG / TEXTILE / AVEC REGLAGE,,,,19,ORU,0M000,,26,Valide," 	 ",22/01/2019,F10604/EP,,,PROTECTION CABLAGE ELEMENT DE SECURITE SIEGE G 1ERE RNG,,,Fournisseur,,,,,,,1,,,,ORU,0M000,Officielle,,,,BE,,,," 	 878C65082R",PROTECTION CABLAGE EL SECURITE SIEGE G,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0M000,Officielle,ORU,,---,,-,,,FAURECIA AUTOMOTIVE DEVELOPM,M9,,Oui,,,Design - Montée en Gamme - Teintes,Version dérivée ou série limitée,,,,---,BE,---,BE,,0.009,Calculée,,,Plan et Num 3D obligatoires,878C65082R,Renault,Plan,---,1,Non partagé
63,SIEGES,X79,F10604---,Fonction,SIEGE G 1ERE RNG,Renault,B2,Projet,PH2 COLOMBIE ALOUCC,,,,4,OCM,0RDBA,,23,Valide," 	 ",27/07/2017,F10604/BH,,,CABLAGE ELEMENT DE SECURITE SIEGE G 1ERE RNG,,,Fournisseur,,,,,,,1,,,,,,,EXT,0RDBA,Officielle,BE,,,," 	 870692049R",CABLAGE SIEGE CONDUCTEUR,PIE,Renault,0RDBA,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0RDBA,Officielle,EXT,,---,,-,,,YAZAKI CIEMEL S A,PP,,Oui,,,Industrialisation - Capacitaire et Sourcings,Nouvelle industrialisation / Intégration locale,,,,---,BE,---,BE,,0.022,Calculée,,,Plan de définition obligatoire,870692049R,Renault,Plan,--B,3,Non partagé
63,SIEGES,X79,F10604---,Fonction,SIEGE G 1ERE RNG,Renault,BH,Projet,U79 DAKAR COLOMBIE ALOUCC,,,,2,UAS,0RDBA,,1,Valide," 	 ",26/09/2016,F10604/AH,,,SIEGE AV G 1ERE RNG COMPLET,,,Couleur,,,,,,,1,,,,,,,EXT,0RDBA,Officielle,BE,,,," 	 870507720R",SIEGE AV G ENSEMBLE COMPLET,PIE,Renault,0RDBA,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0RDBA,Officielle,EXT,,RSE,,N,YBR,,,LX,,Oui,,,Prestations Véhicules et Organes,Résolution pb Qualité - Fiab / LUP QC / SdF / SGP,,,,--A,BE,--A,BE,,14,Calculée,,,Plan et Num 3D obligatoires,2D0011293P,Renault,Plan,---,2,
63,SIEGES,X79,F10604---,Fonction,SIEGE G 1ERE RNG,Renault,BR,Projet,H79 PH2 GCC RUSSIE E2,,,,4,ORU,0M000,,10,Valide," 	 ",22/01/2019,F10604/AU,,,GARNITURE DE COUSSIN DE SIEGE G 1ERE RNG APV,,,Fournisseur,,,,,,,1,,,,ORU,0M000,Officielle,,,,BE,,,," 	 873701872R",COIFFE COUSSIN SJ AV G,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0M000,Officielle,ORU,,R--,,-,,,FAURECIA AUTOMOTIVE DEVELOPM,S2,,Oui,,,Design - Montée en Gamme - Teintes,Version dérivée ou série limitée,,,,---,BE,---,BE,,0.285,Calculée,,,Plan de définition obligatoire,2D0013913P,Renault,Plan,---,1,
71,ECHAPPEMENT - POT CATALYTIQUE,X79,ASS001023,Fonction,LIGNE D' ECHAPPEMENT ASS,Renault,30,Projet,PH2 - H79 4X4 K4M EURO4 / SANS ENJOLIVEUR,,,,2,,0M000,,1,Valide," 	 ",01/09/2017,ASS001023,,,LIGNE D' ECHAPPEMENT ASS,,,Fournisseur,,,,,,,1,,,,MOP,0M000,Officielle,,,,BE,,,," 	 200203636R",LIGNE ECHAPPEMENT,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",MOP,0M000,Officielle,,,,MOP,,R--,,*,XJR,,AUTOMOBILE DACIA S.A. ACHATS,8G,,Non,,,Prestations Véhicules et Organes,Résolution pb Qualité - Fiab / LUP QC / SdF / SGP,QX79019008,,,---,BE,---,BE,,13.055,Calculée,,,Plan de définition obligatoire,2DO450999R,Renault,Plan,---,2,
71,ECHAPPEMENT - POT CATALYTIQUE,X79,ASS001023,Fonction,LIGNE D' ECHAPPEMENT ASS,Renault,34,Projet,PH2 - F4R TR4X4 DP8 PITESTI - AVEC ENJOLIVEUR,,,,1,,0M000,,1,Valide," 	 ",13/11/2014,ASS001023,,,LIGNE D' ECHAPPEMENT ASS,,,Fournisseur,,,,,,,1,,,,MOP,0M000,Officielle,,,,BE,,,," 	 200205743R",LIGNE ECHAPPEMENT,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",MOP,0M000,Officielle,,,,MOP,,R--,,*,XJR,,AUTOMOBILE DACIA S.A. ACHATS,A2,,Non,,,Design - Montée en Gamme - Teintes,Version dérivée ou série limitée,,,,--C,BE,--C,BE,,13.588,Calculée,,,Plan de définition obligatoire,2DO246279R,Renault,Plan,--A,2,
71,ECHAPPEMENT - POT CATALYTIQUE,X79,ASS001023,Fonction,LIGNE D' ECHAPPEMENT ASS,Renault,36,Projet,PH2 - H79 4X4 H5FT / SANS ENJOLIVEUR,,,,2,,0M000,,1,Valide," 	 ",01/09/2017,ASS001023,,,LIGNE D' ECHAPPEMENT ASS,,,Fournisseur,,,,,,,1,,,,MOP,0M000,Officielle,,,,BE,,,," 	 200203887R",LIGNE ECHAPPEMENT,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",MOP,0M000,Officielle,,,,MOP,,R--,,*,XJR,,AUTOMOBILE DACIA S.A. ACHATS,M8,,Non,,,Design - Montée en Gamme - Teintes,Version dérivée ou série limitée,,,,---,BE,---,BE,,11.1,Calculée,,,Plan de définition obligatoire,2DO256749R,Renault,Plan,---,1,
71,ECHAPPEMENT - POT CATALYTIQUE,X79,ASS001023,Fonction,LIGNE D' ECHAPPEMENT ASS,Renault,42,Projet,PH2+PH1 PRIME - H79 4X4 K9K STEP4  EURO5 / SANS ENJOLIVEUR,,,,3,,0M000,,1,Valide," 	 ",01/09/2017,ASS001023,,,LIGNE D' ECHAPPEMENT ASS,,,Fournisseur,,,,,,,1,,,,MOP,0M000,Officielle,,,,BE,,,," 	 200201407R",LIGNE ECHAPPEMENT,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",MOP,0M000,Officielle,,,,MOP,,R--,,*,XJR,,AUTOMOBILE DACIA S.A. ACHATS,1M,,Non,,,Prestations Véhicules et Organes,Résolution pb Qualité - Fiab / LUP QC / SdF / SGP,QX79019008,,,---,BE,---,BE,,15.873,Pesée pièce série,,,Plan de définition obligatoire,2DO419629R,Renault,Plan,---,2,
71,ECHAPPEMENT - POT CATALYTIQUE,X79,ASS001023,Fonction,LIGNE D' ECHAPPEMENT ASS,Renault,44,Projet," PH1 PRIME,PH2 - H79 4X2 K4M EURO4 / SANS ENJOLIVEUR",,,,2,,0M000,,1,Valide," 	 ",01/09/2017,ASS001023,,,LIGNE D' ECHAPPEMENT ASS,,,Fournisseur,,,,,,,1,,,,MOP,0M000,Officielle,,,,BE,,,," 	 200201293R",LIGNE ECHAPPEMENT,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",MOP,0M000,Officielle,,,,MOP,,R--,,*,XJR,,AUTOMOBILE DACIA S.A. ACHATS,YP,,Non,,,Prestations Véhicules et Organes,Résolution pb Qualité - Fiab / LUP QC / SdF / SGP,QX79019008,,,---,BE,---,BE,,10.572,Calculée,,,Plan et Num 3D obligatoires,2DO439687R,Renault,Plan,---,1,
71,ECHAPPEMENT - POT CATALYTIQUE,X79,ASS001023,Fonction,LIGNE D' ECHAPPEMENT ASS,Renault,48,Projet,PH2 - H79 4X2 K9K STEP1 / SANS ENJOLIVEUR,,,,2,,0M000,,1,Valide," 	 ",01/09/2017,ASS001023,,,LIGNE D' ECHAPPEMENT ASS,,,Fournisseur,,,,,,,1,,,,MOP,0M000,Officielle,,,,BE,,,," 	 200208002R",LIGNE ECHAPPEMENT,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",MOP,0M000,Officielle,,,,MOP,,R--,,*,XJR,,AUTOMOBILE DACIA S.A. ACHATS,T9,,Non,,,Design - Montée en Gamme - Teintes,Version dérivée ou série limitée,,,,---,BE,---,BE,,6.36,Calculée,,,Plan de définition obligatoire,2DO266103R,Renault,Plan,---,1,
